poi_id,front_img,title,avg_score,all_comment_num,address
179428013,https://p1.meituan.net/merchantpic/5d6c57c70435a8ab22d1bb242ce027ea502315.jpg@275w_157h_1e_1c,HOT FIT热点健身私教工作室（五四广场店）,5,24,市南区香港中路18号福泰广场A座右侧福泰食街二楼（距离地铁3号线五四广场站200米）
1093419043,https://p0.meituan.net/dpmerchantpic/8deefc45348d715cd29502c28770b8dc119302.jpg,青鲨健身私教工作室（胶东路店）,3.5,2,市北区胶东路街道一号天帝山城14号楼青鲨健身网点
888292316,https://p0.meituan.net/merchantpic/1471564c8e1eb702223bafcccf35402247206.jpg@275w_157h_1e_1c,飞驰卡丁车俱乐部,4.9,136,黄岛区飞驰卡丁车俱乐部
1303342200,https://p0.meituan.net/merchantpic/5929c78bb89bd6e1165526f9a74fec984638368.jpg@275w_157h_1e_1c,海翔力健健身（博悦兰庭店）,3.5,0,李沧区东川路海尔·博悦兰庭8号8-31号
177445067,https://p0.meituan.net/dpmerchantpic/e3c3c4a16c282114b745ef07102a3d4d306685.jpg,健正健身工作室,4.9,23,市北区金华路66-11号（金华路与四流南路交叉口）
174862418,https://p1.meituan.net/dpmerchantpic/66d48fe7685b7d57d31755ded75fab35678633.jpg@275w_157h_1e_1c,金拳套拳馆,5,38,城阳区正阳中路海澜之家东侧
1581421432,https://p0.meituan.net/dpmerchantpic/8548b623d2048023219f970013103328291586.jpg@275w_157h_1e_1c,Qansn全时健身（四方利群店）,4,2,市北区重庆南路1号四方利群广场7层
706420261,https://p0.meituan.net/merchantpic/922f59a30e8a6a783b61dfaa193d1eeb35707.jpg,鑫龙搏击（橙宇运动康复健身工作室）,3.5,5,崂山区香港东路307号农贸市场1楼
1912591438,https://p0.meituan.net/dpmerchantpic/50f5b3b14e67d91f4c371c2b79645eaa845704.jpg@275w_157h_1e_1c,亚特兰大国际健身俱乐部,5,47,胶州市北京东路261号
1087518977,https://p1.meituan.net/merchantpic/d66820f60284d72ae99147e25d147dbb213647.jpg@275w_157h_1e_1c,莫牛健身工作室（澳乐购店）,5,35,黄岛区漓江西路海上嘉年华1158号搜雅美发旁边
1793547233,https://p1.meituan.net/adunion/901c65d2ffae52d092ac460485b16bf41420261.jpg,Crazy space 疯狂空间健身,4,4,市南区香港中路65号-6
73727599,https://p0.meituan.net/merchantpic/bb91362c53d0cbd3b3d3ea3c625e1c5d692797.jpg@275w_157h_1e_1c,私人订制健身工作室,5,128,黄岛区峨眉山路光谷软件园17号楼一层
177477442,https://p1.meituan.net/joymerchant/6a4ad398cb2641b02481f1f59bd0285b-1479478477.jpg@275w_157h_1e_1c,liking fit（御龙广场店）,5,259,胶州市澳门路380号御龙广场内
179571907,https://p1.meituan.net/dpmerchantpic/bd4ed98599ca3ad7a79b26c63ed6271d215640.jpg,EMS黑科技20分钟活力健身（金狮店）,4.5,5,崂山区香港东路195号上实中心6号楼105铺
855251243,https://p1.meituan.net/merchantpic/dc64f24282dcca133408699b92bc0caf186697.jpg@275w_157h_1e_1c,潮庭健身（薛家岛店）,3.5,6,黄岛区长江东路278号
170617876,https://p1.meituan.net/merchantpic/6cc52818f657b6d4c6abc445b01f3411284350.jpg@275w_157h_1e_1c,1707健身俱乐部,4.7,15,黄岛区长江西路157号石油大学西北门对面好望角美食城四楼
1311357605,https://p1.meituan.net/dpmerchantpic/b70cb3934ee81b1ad27f5cd6c914d1431420319.jpg,UNIQUEFIT悠米健身,4.5,3,市北区中央商务区
187185578,https://p0.meituan.net/dpmerchantpic/e35978fd2cba96c2d45ea711e965ccde146823.jpg@275w_157h_1e_1c,无限潜能健身会馆,5,26,李沧区万年泉路237-243号（九水路与万年泉路交界口）
984169984,https://p1.meituan.net/merchantpic/782a6e856bf6ff3b3a03b03af9268d2f204223.jpg@275w_157h_1e_1c,嗨健身运动中心,4.5,2,市南区香港中路36号招银大厦5楼
187732290,https://p1.meituan.net/merchantpic/b52fe9e55f2ab1c774ef04813cb8d1ea6848158.jpg,DC健身私教工作室,4.5,6,市北区劲松三路22号-6（青岛印象山东门商铺）
164731135,https://p1.meituan.net/dpmerchantpic/eb6dae2bf86c1e5d838cc109bb5d24bb131138.jpg@275w_157h_1e_1c,MF魔方运动训练中心,5,66,城阳区春阳路天安数码城7号楼3号大堂409室
165687349,https://p1.meituan.net/merchantpic/a39fb192c90023ea2ebaef8644863f761263306.jpg@275w_157h_1e_1c,重塑健身工作室（春阳路店）,5,82,城阳区春阳路万科春阳花园南一门旁9号楼15号网点
1249003004,https://p0.meituan.net/adunion/189a971b9bfea70e9fdbbdb57d301de3588712.jpg,DazzleKeep健身工作室（丽达店）,3.5,2,市北区延安三路190-1丽达超市正门旁
177898626,https://p1.meituan.net/dpmerchantpic/290cf729923bfbf63dff8db68f780f701261911.jpg@275w_157h_1e_1c,HeyHeroes健身工作室（浮山所店）,5,41,市南区东海西路41号海悦·东海世家2单元1501（五四广场、奥帆中心、海信广场，距离地铁二号线 浮山所站150米）
1916183732,https://p0.meituan.net/merchantpic/6456559952d5cd9c8d26cb87e27dc08c158502.jpg@275w_157h_1e_1c,SUPER引擎健身（尚誉店）,3.5,5,李沧区青岛市李沧区君峰路114号（天都锦茶城C区负一层）
1353132244,https://p1.meituan.net/merchantpic/925c85f1ffde396b389c7c26dd5b593c550181.jpg,ONE MORE健身工作室,4.5,4,市南区闽江路66号丙2楼
1657469239,https://p1.meituan.net/dpmerchantpic/290cf729923bfbf63dff8db68f780f701261911.jpg@275w_157h_1e_1c,HeyHeroes健身工作室（cbd店）,4,1,市北区敦化路诺德广场A座2804（近市北CBD万达 大融城 青岛阜外医院）
1723633012,https://p1.meituan.net/merchantpic/d7bb5faecf770a1c9cd68fd9314eac2d105028.jpg@275w_157h_1e_1c,伍佰优品健身（中联店）,4,18,市南区宁夏路139号-2
91523803,https://p0.meituan.net/dpmerchantpic/9d70f80cf987ba3f61f974249b9c5a5256246.jpg,S·Dream+健身工作室（欧绅旗舰店）,4.4,8,崂山区海尔路金狮广场1楼
189001111,https://p0.meituan.net/merchantpic/462d6b52a622c45e36e7900c98f424c2402917.jpg@275w_157h_1e_1c,爱卓悦自由搏击泰拳俱乐部（市南店）,5,80,市南区香港中路32号五矿大厦305室（银座、家乐福）
178932212,https://p0.meituan.net/dpmerchantpic/01c4146c3f56cc96c4dcadc38f5e54b4662305.jpg@275w_157h_1e_1c,爱尚阳光游泳健身,3,0,城阳区民城路与邵阳路交叉口西20米路南
1881142937,https://p0.meituan.net/dpmerchantpic/43496910812e2a99d02d1269f222737a133195.jpg,AMG健身空间（麦岛店）,4.1,8,崂山区东海中路46号银盛泰中心南侧一层西端区域
233947,https://p1.meituan.net/joymerchant/7008991696441378182-767806-1544166912433.jpg@275w_157h_1e_1c,中联运动公园（市北店）,3.9,303,市北区明霞路37号
836435889,https://p1.meituan.net/merchantpic/4fa38f307648ef79cb96c500cae0020480457.jpg@275w_157h_1e_1c,威枫健身,4.3,14,李沧区重庆中路305-16
1515664106,https://p1.meituan.net/merchantpic/c643a3c8c171bfa0b8d4e39947fb052d453334.jpg,自然力量健身工作室,0,3,市南区香港中路141号
1596968391,https://p1.meituan.net/merchantpic/2eb2cd29fbfbd459f208479bd98a0d52330581.jpg@275w_157h_1e_1c,贝利健身俱乐部（北方国贸购物中心店）,4.8,21,平度市扬州路58号（北方国贸6楼）
1608253482,https://p0.meituan.net/dpmerchantpic/8548b623d2048023219f970013103328291586.jpg@275w_157h_1e_1c,Qansn 全时健身（海琴广场店）,4,4,市北区商丘路29号海琴广场负一层
1139153404,https://p0.meituan.net/dpmerchantpic/8548b623d2048023219f970013103328291586.jpg@275w_157h_1e_1c,Qansn 全时健身（宝龙广场店）,5,87,李沧区九水路227号宝龙广场4楼
1334310138,https://p1.meituan.net/dpmerchantpic/b078a87a1dc3650bf87d55f2e41750b52271170.jpg@275w_157h_1e_1c,UP&UP健身俱乐部减脂训练营,4.5,10,城阳区惜福镇铁骑山路19号
874834554,https://p0.meituan.net/dpmerchantpic/8548b623d2048023219f970013103328291586.jpg@275w_157h_1e_1c,Qansn 全时健身（中海南庄店）,5,33,李沧区天茶山路福林万家二期北门
165002326,https://p1.meituan.net/dpmerchantpic/d932a5e6ba74463a05ef75209347bf09602823.jpg@275w_157h_1e_1c,EMS黑科技20分钟活力健身（万象城店）,4.2,22,市南区山东路6号甲（万象城LG层W时区NG30商铺）
609298359,https://p0.meituan.net/dpmerchantpic/617f80a21e0b2e3ea2ad5486b7678dec216755.jpg@275w_157h_1e_1c,盖德健身 Guide Fitness,4.3,15,市南区福州北路26号
1101258360,https://p0.meituan.net/dpmerchantpic/8548b623d2048023219f970013103328291586.jpg@275w_157h_1e_1c,Qansn 青春系列（高雄路店）,4.6,6,市南区高雄路18号SPR咖啡馆内
1118520075,https://p1.meituan.net/dpmerchantpic/1caa8725838814c0758a3d10b068835d244626.jpg@275w_157h_1e_1c,ALLFIT健身私教工作室（城市传媒广场店）,4.7,14,黄岛区珠江路588号城市传媒广场6楼
1839008979,https://p0.meituan.net/merchantpic/1eb6b8421f29266b21ac242b620fd1bd100259.jpg@275w_157h_1e_1c,Young+健身工作室（颐和国际店）,5,33,市南区南区颐和国际A座1608室
